no change     /scratch/bjoshi/miniconda3/condabin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda-env
no change     /scratch/bjoshi/miniconda3/bin/activate
no change     /scratch/bjoshi/miniconda3/bin/deactivate
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.sh
no change     /scratch/bjoshi/miniconda3/etc/fish/conf.d/conda.fish
no change     /scratch/bjoshi/miniconda3/shell/condabin/Conda.psm1
no change     /scratch/bjoshi/miniconda3/shell/condabin/conda-hook.ps1
no change     /scratch/bjoshi/miniconda3/lib/python3.13/site-packages/xontrib/conda.xsh
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.csh
no change     /nethome/bjoshi/.bashrc
No action taken.
Loading datasets...

--- Training 80 Shadow Models ---
Shadow training: 7000 In, 7000 Out
Shadow Model 19/80, Epoch 10/10, Loss: 0.0049, Correct: 6231, Accuracy: 0.8901
Shadow Model 20/80, Epoch 1/10, Loss: 0.0172, Correct: 4173, Accuracy: 0.5961
Shadow Model 20/80, Epoch 2/10, Loss: 0.0118, Correct: 5122, Accuracy: 0.7317
Shadow Model 20/80, Epoch 3/10, Loss: 0.0101, Correct: 5413, Accuracy: 0.7733
Shadow Model 20/80, Epoch 4/10, Loss: 0.0084, Correct: 5664, Accuracy: 0.8091
Shadow Model 20/80, Epoch 5/10, Loss: 0.0076, Correct: 5790, Accuracy: 0.8271
Shadow Model 20/80, Epoch 6/10, Loss: 0.0072, Correct: 5889, Accuracy: 0.8413
Shadow Model 20/80, Epoch 7/10, Loss: 0.0064, Correct: 5968, Accuracy: 0.8526
Shadow Model 20/80, Epoch 8/10, Loss: 0.0058, Correct: 6069, Accuracy: 0.8670
Shadow Model 20/80, Epoch 9/10, Loss: 0.0052, Correct: 6199, Accuracy: 0.8856
Shadow Model 20/80, Epoch 10/10, Loss: 0.0043, Correct: 6299, Accuracy: 0.8999
Shadow Model 21/80, Epoch 1/10, Loss: 0.0171, Correct: 4187, Accuracy: 0.5981
Shadow Model 21/80, Epoch 2/10, Loss: 0.0117, Correct: 5095, Accuracy: 0.7279
Shadow Model 21/80, Epoch 3/10, Loss: 0.0109, Correct: 5312, Accuracy: 0.7589
Shadow Model 21/80, Epoch 4/10, Loss: 0.0088, Correct: 5632, Accuracy: 0.8046
Shadow Model 21/80, Epoch 5/10, Loss: 0.0078, Correct: 5775, Accuracy: 0.8250
